,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,id_,web_name,team,sum_minutes,sum_points,next_week_points
5148,0,0,5,0,10.9,305,78,4,0,2.2,10.6,2019-10-06T13:00:00Z,90,6,0,0,0,0,8,0,41721,4,1,0.0,0,-1253,627,1880,49,True,0,305,Bertrand,16,391,4,1
5149,0,0,9,0,25.8,305,90,1,0,4.1,9.0,2019-10-19T14:00:00Z,90,20,0,0,0,0,9,0,40886,1,1,6.0,1,-1183,575,1758,49,False,1,305,Bertrand,16,481,5,-6
5150,0,0,-8,0,0.0,305,98,9,0,0.0,0.0,2019-10-25T19:00:00Z,11,9,0,0,0,1,10,0,40653,9,0,0.0,-6,-420,586,1006,48,True,0,305,Bertrand,16,492,-1,0
5151,0,0,0,0,0.0,305,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,11,0,0,0,0,11,0,34255,1,2,0.0,0,-6280,41,6321,48,False,0,305,Bertrand,16,492,-1,0
5152,0,0,0,0,0.0,305,118,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,8,0,0,0,0,12,0,31976,2,1,0.0,0,-2370,25,2395,48,True,0,305,Bertrand,16,492,-1,3
5153,1,0,22,0,22.2,305,121,2,0,5.9,33.0,2019-11-23T15:00:00Z,90,1,0,0,0,0,13,0,31295,2,2,4.0,3,-935,231,1166,48,False,1,305,Bertrand,16,582,2,2
5154,0,0,9,0,8.8,305,138,1,0,2.3,10.4,2019-11-30T17:30:00Z,90,18,0,0,0,0,14,0,32794,1,2,4.0,2,1193,1764,571,48,True,0,305,Bertrand,16,672,4,8
5155,0,0,22,0,6.4,305,150,1,1,8.0,36.6,2019-12-04T19:30:00Z,90,14,0,0,0,0,15,0,33178,1,2,37.0,8,321,859,538,48,True,0,305,Bertrand,16,762,12,1
5156,0,0,6,0,5.9,305,156,2,0,5.2,13.4,2019-12-08T14:00:00Z,90,13,0,0,0,0,16,0,36431,1,2,33.0,1,2895,3463,568,48,False,0,305,Bertrand,16,852,13,2
5157,0,0,14,0,9.4,305,169,1,0,2.1,9.8,2019-12-14T17:30:00Z,90,19,0,0,0,0,17,0,39265,1,0,2.0,2,2549,3772,1223,48,True,0,305,Bertrand,16,942,15,2
5158,0,0,13,0,24.8,305,171,1,0,5.7,10.0,2019-12-21T15:00:00Z,90,2,0,0,0,0,18,0,41542,3,1,22.0,2,1296,2563,1267,48,False,0,305,Bertrand,16,1032,17,5
5159,0,0,21,1,0.8,305,183,0,0,0.9,6.4,2019-12-26T15:00:00Z,90,6,0,0,0,0,19,0,40694,2,0,2.0,5,-131,1284,1415,48,False,1,305,Bertrand,16,1122,22,2
5160,0,0,10,0,2.4,305,198,1,0,1.1,8.8,2019-12-28T15:00:00Z,90,7,0,0,0,0,20,0,44330,1,1,0.0,2,3043,3783,740,48,True,0,305,Bertrand,16,1212,24,6
5161,0,0,20,1,15.6,305,208,0,0,4.4,16.8,2020-01-01T15:00:00Z,90,17,0,0,0,0,21,0,45098,0,1,12.0,6,805,3193,2388,48,True,0,305,Bertrand,16,1302,30,2
5162,0,0,8,0,30.3,305,216,1,0,4.7,14.2,2020-01-11T15:00:00Z,90,9,0,0,0,0,22,0,48902,2,1,2.0,2,3180,5714,2534,48,False,0,305,Bertrand,16,1392,32,0
5163,0,0,0,0,0.0,185,1,0,0,0.0,0.0,2019-08-09T19:00:00Z,0,14,0,0,0,0,1,0,65735,1,4,0.0,0,0,0,0,55,True,0,185,Matip,10,0,0,2
5164,0,0,14,0,1.3,185,19,1,0,3.5,29.2,2019-08-17T14:00:00Z,90,16,0,0,0,0,2,0,58235,2,1,4.0,2,-15407,3002,18409,54,False,0,185,Matip,10,90,2,9
5165,0,1,30,0,11.3,185,24,1,1,8.6,55.4,2019-08-24T16:30:00Z,90,1,0,0,0,0,3,0,61495,1,3,19.0,9,-1244,8528,9772,54,True,0,185,Matip,10,180,11,6
5166,0,0,21,1,0.8,185,32,0,0,1.2,11.2,2019-08-31T16:30:00Z,90,5,0,0,0,0,4,0,153503,3,0,0.0,6,72679,92819,20140,54,False,0,185,Matip,10,270,17,2
5167,0,0,17,0,3.9,185,44,1,0,3.6,24.0,2019-09-14T11:30:00Z,90,13,0,0,0,0,5,0,297744,1,3,8.0,2,128677,158336,29659,55,True,0,185,Matip,10,360,19,2
5168,0,0,13,0,0.3,185,53,1,0,3.1,26.2,2019-09-22T15:30:00Z,90,6,0,0,0,0,6,0,317126,2,1,4.0,2,17159,48682,31523,55,False,0,185,Matip,10,450,21,9
5169,0,3,30,1,2.0,185,68,0,0,2.4,21.8,2019-09-28T11:30:00Z,90,15,0,0,0,0,7,0,370069,1,0,0.0,9,42201,69121,26920,55,False,0,185,Matip,10,540,30,0
5170,0,0,0,0,0.0,185,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,9,0,0,0,0,8,0,321515,1,2,0.0,0,-41881,35984,77865,55,True,0,185,Matip,10,540,30,2
5171,0,0,16,0,1.3,185,87,1,0,2.6,24.6,2019-10-20T15:30:00Z,90,12,0,0,0,0,9,0,293610,1,1,0.0,2,-33356,11545,44901,55,False,0,185,Matip,10,630,32,0
5172,0,0,0,0,0.0,185,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,17,0,0,0,0,10,0,289945,1,2,0.0,0,-6913,11747,18660,55,True,0,185,Matip,10,630,32,0
5173,0,0,0,0,0.0,185,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,2,0,0,0,0,11,0,209116,2,1,0.0,0,-79938,2973,82911,54,False,0,185,Matip,10,630,32,0
5174,0,0,0,0,0.0,185,114,0,0,0.0,0.0,2019-11-10T16:30:00Z,0,11,0,0,0,0,12,0,159801,1,3,0.0,0,-49971,243,50214,54,True,0,185,Matip,10,630,32,0
5175,0,0,0,0,0.0,185,125,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,7,0,0,0,0,13,0,130460,2,1,0.0,0,-30570,308,30878,53,False,0,185,Matip,10,630,32,0
5176,0,0,0,0,0.0,185,134,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,4,0,0,0,0,14,0,117503,1,2,0.0,0,-13787,113,13900,53,True,0,185,Matip,10,630,32,0
5177,0,0,0,0,0.0,185,149,0,0,0.0,0.0,2019-12-04T20:15:00Z,0,8,0,0,0,0,15,0,111044,2,5,0.0,0,-6920,41,6961,53,True,0,185,Matip,10,630,32,0
5178,0,0,0,0,0.0,185,152,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,3,0,0,0,0,16,0,104515,3,0,0.0,0,-6613,45,6658,52,False,0,185,Matip,10,630,32,0
5179,0,0,0,0,0.0,185,166,0,0,0.0,0.0,2019-12-14T12:30:00Z,0,18,0,0,0,0,17,0,98445,0,2,0.0,0,-6071,67,6138,52,True,0,185,Matip,10,630,32,0
5180,0,0,0,0,0.0,185,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,9,0,0,0,0,19,0,92803,4,0,0.0,0,-2001,47,2048,52,False,0,185,Matip,10,630,32,0
5181,0,0,0,0,0.0,185,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,20,0,0,0,0,20,0,91219,0,1,0.0,0,-1659,28,1687,52,True,0,185,Matip,10,630,32,0
5182,0,0,0,0,0.0,185,204,0,0,0.0,0.0,2020-01-02T20:00:00Z,0,15,0,0,0,0,21,0,89174,0,2,0.0,0,-2070,64,2134,52,True,0,185,Matip,10,630,32,0
5183,0,0,0,0,0.0,185,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,17,0,0,0,0,22,0,87087,1,0,0.0,0,-2123,76,2199,52,False,0,185,Matip,10,630,32,0
5184,0,0,10,0,11.1,256,10,1,0,2.2,8.4,2019-08-11T13:00:00Z,90,1,0,0,0,0,1,0,9344,1,0,2.0,2,0,0,0,45,True,0,256,Manquillo,13,90,2,0
5185,0,0,0,0,0.0,256,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,14,0,0,0,0,2,0,11062,1,3,0.0,0,-19,930,949,45,False,0,256,Manquillo,13,90,2,0
5186,0,0,0,0,0.0,256,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,17,0,0,0,0,3,0,10030,1,0,0.0,0,-1350,120,1470,45,False,0,256,Manquillo,13,90,2,1
5187,0,0,7,0,0.3,256,38,0,0,0.7,4.2,2019-08-31T14:00:00Z,12,18,0,0,0,0,4,0,9793,1,1,2.0,1,-658,314,972,45,True,0,256,Manquillo,13,102,3,1
5188,0,0,4,0,0.2,256,44,1,0,0.2,2.2,2019-09-14T11:30:00Z,23,10,0,0,0,0,5,0,9810,1,3,0.0,1,-389,423,812,44,False,0,256,Manquillo,13,125,4,6
5189,0,1,26,1,2.0,256,58,0,0,2.4,20.0,2019-09-21T16:30:00Z,90,4,0,0,0,0,6,0,9872,0,0,2.0,6,-135,318,453,44,True,1,256,Manquillo,13,215,10,0
5190,0,0,0,0,0.0,256,66,0,0,0.0,0.0,2019-09-29T15:30:00Z,0,9,0,0,0,0,7,0,10375,0,5,0.0,0,258,804,546,44,False,0,256,Manquillo,13,215,10,0
5191,0,0,0,0,0.0,256,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,12,0,0,0,0,8,0,10044,0,1,0.0,0,-382,159,541,44,True,0,256,Manquillo,13,215,10,0
5192,0,0,0,0,0.0,256,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,6,0,0,0,0,9,0,9770,0,1,0.0,0,-376,79,455,44,False,0,256,Manquillo,13,215,10,0
5193,0,0,0,0,0.0,256,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,20,0,0,0,0,10,0,9560,1,1,0.0,0,-276,40,316,44,True,0,256,Manquillo,13,215,10,0
5194,0,0,0,0,0.0,256,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,19,0,0,0,0,11,0,9300,3,2,0.0,0,-326,57,383,44,False,0,256,Manquillo,13,215,10,0
5195,0,0,0,0,0.0,256,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,3,0,0,0,0,12,0,9111,1,2,0.0,0,-264,72,336,43,True,0,256,Manquillo,13,215,10,0
5196,0,0,0,0,0.0,256,122,0,0,0.0,0.0,2019-11-25T20:00:00Z,0,2,0,0,0,0,13,0,8997,0,2,0.0,0,-189,156,345,43,False,0,256,Manquillo,13,215,10,0
5197,0,0,5,0,0.7,256,136,2,0,1.0,8.8,2019-11-30T12:30:00Z,90,11,0,0,0,0,14,0,8882,2,2,0.0,0,-154,66,220,43,True,1,256,Manquillo,13,305,10,12
5198,1,3,35,1,15.2,256,145,0,0,4.7,31.6,2019-12-05T19:30:00Z,90,15,0,0,0,0,15,0,8877,2,0,0.0,12,-51,111,162,43,False,0,256,Manquillo,13,395,22,2
5199,0,0,8,0,2.4,256,156,1,0,2.5,4.8,2019-12-08T14:00:00Z,90,16,0,0,0,0,16,0,12529,1,2,18.0,2,3255,3506,251,43,True,0,256,Manquillo,13,485,24,2
5200,0,0,9,0,6.5,256,162,1,0,1.5,8.0,2019-12-14T15:00:00Z,90,5,0,0,0,0,17,0,16345,0,1,0.0,2,3415,4370,955,43,False,0,256,Manquillo,13,575,26,6
5201,0,0,17,1,1.8,256,176,0,0,1.6,14.4,2019-12-21T15:00:00Z,90,7,0,0,0,0,18,0,21446,0,1,0.0,6,3524,4562,1038,43,True,0,256,Manquillo,13,665,32,0
5202,0,0,11,0,1.3,256,187,4,0,1.8,15.0,2019-12-26T17:30:00Z,90,12,0,0,0,0,19,0,24163,1,4,2.0,0,3896,5061,1165,43,False,0,256,Manquillo,13,755,32,0
5203,0,0,0,0,0.0,256,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,8,0,0,0,0,20,0,22533,2,1,0.0,0,-1436,940,2376,43,True,0,256,Manquillo,13,755,32,0
5204,0,0,5,0,0.1,256,206,2,0,0.6,6.0,2020-01-01T15:00:00Z,45,9,0,0,0,0,21,0,21845,3,0,0.0,0,-892,1462,2354,43,True,0,256,Manquillo,13,800,32,0
5205,0,0,0,0,0.0,256,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,20,0,0,0,0,22,0,17995,1,1,0.0,0,-3798,237,4035,43,False,0,256,Manquillo,13,800,32,0
5206,0,0,0,0,0.0,167,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,20,0,0,0,0,1,0,22504,0,0,0.0,0,0,0,0,60,True,0,167,Iheanacho,9,0,0,0
5207,0,0,0,0,0.0,167,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,6,0,0,0,0,2,0,22249,1,1,0.0,0,-3767,1216,4983,60,False,0,167,Iheanacho,9,0,0,0
5208,0,0,0,0,0.0,167,27,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,15,0,0,0,0,3,0,19598,2,1,0.0,0,-3483,843,4326,59,False,0,167,Iheanacho,9,0,0,0
5209,0,0,0,0,0.0,167,36,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,3,0,0,0,0,4,0,17311,1,3,0.0,0,-2803,475,3278,59,True,0,167,Iheanacho,9,0,0,0
5210,0,0,0,0,0.0,167,45,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,12,0,0,0,0,5,0,16220,0,1,0.0,0,-1588,540,2128,58,False,0,167,Iheanacho,9,0,0,0
5211,0,0,0,0,0.0,167,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,17,0,0,0,0,6,0,15486,1,2,0.0,0,-1003,278,1281,58,True,0,167,Iheanacho,9,0,0,0
5212,0,0,0,0,0.0,167,66,0,0,0.0,0.0,2019-09-29T15:30:00Z,0,13,0,0,0,0,7,0,15103,0,5,0.0,0,-676,393,1069,58,True,0,167,Iheanacho,9,0,0,0
5213,0,0,0,0,0.0,167,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,10,0,0,0,0,8,0,14845,1,2,0.0,0,-451,321,772,57,False,0,167,Iheanacho,9,0,0,0
5214,0,0,0,0,0.0,167,86,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,5,0,0,0,0,9,0,14780,1,2,0.0,0,-295,302,597,57,True,0,167,Iheanacho,9,0,0,0
5215,0,0,0,0,0.0,167,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,16,0,0,0,0,10,0,14772,9,0,0.0,0,-122,218,340,57,False,0,167,Iheanacho,9,0,0,0
5216,0,0,0,0,0.0,167,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,7,0,0,0,0,11,0,14842,2,0,0.0,0,-76,505,581,57,False,0,167,Iheanacho,9,0,0,0
5217,0,0,0,0,0.0,167,113,0,0,0.0,0.0,2019-11-09T17:30:00Z,0,1,0,0,0,0,12,0,14658,0,2,0.0,0,-271,199,470,57,True,0,167,Iheanacho,9,0,0,0
5218,0,0,0,0,0.0,167,124,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,4,0,0,0,0,13,0,14609,2,0,0.0,0,-192,348,540,57,False,0,167,Iheanacho,9,0,0,11
5219,1,3,38,0,12.7,167,133,0,1,10.6,51.2,2019-12-01T16:30:00Z,28,8,0,0,0,0,14,0,14533,1,2,42.0,11,-145,205,350,57,True,0,167,Iheanacho,9,28,11,0
5220,0,0,0,0,0.0,167,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,18,0,0,0,0,15,0,18066,0,2,0.0,0,3230,3511,281,57,True,0,167,Iheanacho,9,28,11,10
5221,1,2,43,0,46.2,167,151,1,1,18.1,58.6,2019-12-08T14:00:00Z,63,2,0,0,0,0,16,0,17773,4,1,76.0,10,-309,1203,1512,57,False,1,167,Iheanacho,9,91,21,1
5222,0,0,-2,0,2.0,167,165,1,0,1.7,1.6,2019-12-14T15:00:00Z,38,14,0,0,0,0,17,0,33751,1,1,13.0,1,14722,16082,1360,57,True,0,167,Iheanacho,9,129,22,0
5223,0,0,0,0,0.0,167,175,0,0,0.0,0.0,2019-12-21T17:30:00Z,0,11,0,0,0,0,18,0,29522,1,3,0.0,0,-3423,2413,5836,57,False,0,167,Iheanacho,9,129,22,0
5224,0,0,0,0,0.0,167,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,10,0,0,0,0,19,0,26540,4,0,0.0,0,-3751,665,4416,57,True,0,167,Iheanacho,9,129,22,6
5225,0,0,29,0,12.6,167,200,1,1,10.7,35.4,2019-12-28T17:30:00Z,90,19,0,0,0,0,20,0,25257,2,1,59.0,6,-1654,1057,2711,57,False,0,167,Iheanacho,9,219,28,2
5226,0,0,2,1,13.3,167,206,0,0,6.4,6.4,2020-01-01T15:00:00Z,62,13,0,0,0,0,21,0,25862,3,0,44.0,2,356,2640,2284,57,False,0,167,Iheanacho,9,281,30,1
5227,0,0,1,0,0.3,167,216,1,0,2.3,2.0,2020-01-11T15:00:00Z,32,16,0,0,0,0,22,0,27575,2,1,21.0,1,1277,4216,2939,57,True,0,167,Iheanacho,9,313,31,0
5228,0,0,26,1,0.2,37,7,0,0,2.5,22.6,2019-08-10T14:00:00Z,90,18,0,0,0,0,1,0,165358,3,0,2.0,6,0,0,0,50,False,0,37,Duffy,4,90,6,2
5229,0,0,13,0,0.8,37,13,1,0,1.3,9.4,2019-08-17T14:00:00Z,90,19,0,0,0,0,2,0,178478,1,1,3.0,2,-114,10310,10424,50,True,0,37,Duffy,4,180,8,1
5230,0,0,13,0,0.2,37,23,2,0,1.7,10.8,2019-08-24T14:00:00Z,90,16,0,0,0,0,3,0,177105,2,0,6.0,1,-5096,10632,15728,50,True,0,37,Duffy,4,270,9,0
5231,0,0,0,0,0.0,37,37,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,11,0,0,0,0,4,0,160955,0,4,0.0,0,-16696,3506,20202,50,False,0,37,Duffy,4,270,9,2
5232,0,0,13,0,0.4,37,43,1,0,2.4,21.4,2019-09-14T14:00:00Z,90,5,0,0,0,0,5,0,151728,1,1,2.0,2,-11376,5069,16445,50,True,0,37,Duffy,4,360,11,0
5233,0,0,0,0,0.0,37,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,13,0,0,0,0,6,0,145543,0,0,0.0,0,-6997,1844,8841,50,False,0,37,Duffy,4,360,11,0
5234,0,0,0,0,0.0,37,63,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,6,0,0,0,0,7,0,115984,0,2,0.0,0,-29366,655,30021,49,False,0,37,Duffy,4,360,11,0
5235,0,0,0,0,0.0,37,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,17,0,0,0,0,8,0,91824,0,3,0.0,0,-24246,23,24269,49,True,0,37,Duffy,4,360,11,1
5236,0,0,5,0,0.0,37,81,1,0,1.1,11.2,2019-10-19T14:00:00Z,20,2,0,0,0,0,9,0,85154,1,2,0.0,1,-7559,710,8269,49,False,0,37,Duffy,4,380,12,0
5237,0,0,0,0,0.0,37,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,8,0,0,0,0,10,0,84065,2,3,0.0,0,-1564,851,2415,49,True,0,37,Duffy,4,380,12,7
5238,0,0,20,0,0.8,37,104,0,1,6.0,38.2,2019-11-02T15:00:00Z,54,14,0,0,0,0,11,0,81486,0,2,21.0,7,-2841,1296,4137,49,True,0,37,Duffy,4,434,19,1
5239,0,0,14,0,0.5,37,115,3,0,3.8,30.8,2019-11-10T14:00:00Z,90,12,0,0,0,0,12,0,81352,1,3,7.0,1,-432,1702,2134,49,False,0,37,Duffy,4,524,20,1
5240,0,0,4,0,0.6,37,124,2,0,1.1,0.0,2019-11-23T15:00:00Z,90,9,0,0,0,0,13,0,80566,2,0,11.0,1,-1187,1771,2958,49,True,0,37,Duffy,4,614,21,0
5241,0,0,0,0,0.0,37,134,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,10,0,0,0,0,14,0,78840,1,2,0.0,0,-1847,562,2409,49,False,0,37,Duffy,4,614,21,1
5242,0,0,3,0,0.0,37,141,0,0,0.0,0.2,2019-12-05T20:15:00Z,2,1,0,0,0,0,15,0,77497,2,1,0.0,1,-1507,430,1937,49,False,0,37,Duffy,4,616,22,0
5243,0,0,0,0,0.0,37,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,20,0,0,0,0,16,0,76330,2,2,0.0,0,-1335,756,2091,49,True,0,37,Duffy,4,616,22,1
5244,0,0,3,0,0.0,37,164,0,0,0.0,0.2,2019-12-16T19:45:00Z,5,7,0,0,0,0,17,0,74842,1,1,0.0,1,-1691,967,2658,48,False,0,37,Duffy,4,621,23,0
5245,0,0,0,0,0.0,37,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,15,0,0,0,0,18,0,74665,1,0,0.0,0,-675,1353,2028,48,True,0,37,Duffy,4,621,23,1
5246,0,0,12,0,0.0,37,189,2,0,2.5,22.8,2019-12-26T12:30:00Z,90,17,0,0,0,0,19,0,72893,1,2,2.0,1,-1681,413,2094,48,False,0,37,Duffy,4,711,24,6
5247,0,0,21,1,0.6,37,192,0,0,1.0,7.2,2019-12-28T12:30:00Z,90,3,0,0,0,0,20,0,73616,0,2,2.0,6,363,1569,1206,48,True,0,37,Duffy,4,801,30,0
5248,0,0,0,0,0.0,37,202,0,0,0.0,0.0,2020-01-01T12:30:00Z,0,6,0,0,0,0,21,0,74389,1,1,0.0,0,665,2429,1764,48,True,0,37,Duffy,4,801,30,1
5249,0,0,11,0,10.3,37,215,1,0,3.9,28.4,2020-01-11T15:00:00Z,90,8,0,0,0,0,22,0,73172,0,1,0.0,1,-1406,1035,2441,48,False,1,37,Duffy,4,891,31,0
5250,0,0,2,0,0.9,453,2,1,0,3.5,4.6,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,0,55367,1,1,29.0,2,0,0,0,55,False,0,453,Robinson,15,90,2,1
5251,0,0,-1,0,2.3,453,18,0,0,2.3,0.0,2019-08-18T13:00:00Z,55,7,0,0,0,0,2,0,57700,0,1,21.0,1,-410,4244,4654,55,True,0,453,Robinson,15,145,3,1
5252,0,0,-1,0,2.0,453,27,1,0,0.5,0.0,2019-08-24T14:00:00Z,53,9,0,0,0,0,3,0,41722,2,1,4.0,1,-15976,890,16866,54,True,0,453,Robinson,15,198,4,11
5253,1,1,23,0,4.0,453,33,2,1,7.8,34.0,2019-08-31T14:00:00Z,90,6,0,0,0,0,4,0,30672,2,2,40.0,11,-11416,506,11922,53,False,0,453,Robinson,15,288,15,1
5254,0,0,2,0,0.1,453,47,0,0,0.0,0.2,2019-09-14T14:00:00Z,6,16,0,0,0,0,5,0,49120,1,0,0.0,1,15597,26236,10639,53,True,0,453,Robinson,15,294,16,3
5255,0,0,5,1,0.3,453,55,0,0,0.1,1.0,2019-09-21T14:00:00Z,61,8,0,0,0,0,6,0,43485,2,0,0.0,3,-5108,3332,8440,53,False,0,453,Robinson,15,355,19,1
5256,0,0,3,0,6.1,453,68,0,0,1.5,0.0,2019-09-28T11:30:00Z,59,10,0,0,0,0,7,0,41840,1,0,10.0,1,-2331,4073,6404,53,True,0,453,Robinson,15,414,20,3
5257,0,0,5,1,1.7,453,79,0,0,4.3,5.4,2019-10-05T14:00:00Z,70,18,0,0,0,0,8,0,42867,0,0,36.0,3,333,4873,4540,53,False,0,453,Robinson,15,484,23,0
5258,0,0,0,0,0.0,453,88,0,0,0.0,0.0,2019-10-21T19:00:00Z,0,1,0,0,0,0,9,0,39096,0,1,0.0,0,-3651,1333,4984,53,True,0,453,Robinson,15,484,23,1
5259,0,0,3,0,11.1,453,100,1,0,1.9,3.4,2019-10-26T14:00:00Z,53,19,0,0,0,0,10,0,35982,1,1,4.0,1,-3292,558,3850,53,False,0,453,Robinson,15,537,24,0
5260,0,0,0,0,0.0,453,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,5,0,0,0,0,11,0,32685,0,3,0.0,0,-3428,842,4270,53,True,0,453,Robinson,15,537,24,1
5261,0,0,2,0,0.0,453,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,3,17,0,0,0,0,12,0,29553,1,1,0.0,1,-3163,441,3604,53,False,0,453,Robinson,15,540,25,4
5262,1,0,13,0,10.6,453,128,0,0,3.0,17.0,2019-11-24T16:30:00Z,7,12,0,0,0,0,13,0,27385,3,3,2.0,4,-2356,548,2904,53,True,0,453,Robinson,15,547,29,1
5263,0,0,4,0,0.5,453,140,0,0,0.2,1.4,2019-12-01T14:00:00Z,4,20,0,0,0,0,14,0,26364,1,1,0.0,1,-1178,451,1629,52,False,0,453,Robinson,15,551,30,0
5264,0,0,0,0,0.0,453,145,0,0,0.0,0.0,2019-12-05T19:30:00Z,0,13,0,0,0,0,15,0,25346,2,0,0.0,0,-1087,196,1283,52,True,0,453,Robinson,15,551,30,0
5265,0,0,-4,0,1.5,453,157,0,0,0.5,0.0,2019-12-08T14:00:00Z,25,14,0,0,0,0,16,0,24055,2,1,6.0,0,-1311,155,1466,52,False,1,453,Robinson,15,576,30,0
5266,0,0,0,0,0.0,453,168,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,2,0,0,0,0,17,0,22910,0,2,0.0,0,-1225,202,1427,51,True,0,453,Robinson,15,576,30,0
5267,0,0,0,0,0.0,453,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,4,0,0,0,0,18,0,21355,1,0,0.0,0,-1447,119,1566,51,False,0,453,Robinson,15,576,30,0
5268,0,0,0,0,0.0,453,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,18,0,0,0,0,19,0,20918,1,1,0.0,0,-637,173,810,51,True,0,453,Robinson,15,576,30,1
5269,0,0,10,0,17.0,453,195,1,0,2.4,5.4,2019-12-29T18:00:00Z,58,11,0,0,0,0,20,0,20390,0,2,2.0,1,-570,77,647,51,False,0,453,Robinson,15,634,31,0
5270,0,0,0,0,0.0,453,204,0,0,0.0,0.0,2020-01-02T20:00:00Z,0,10,0,0,0,0,21,0,19885,0,2,0.0,0,-556,117,673,50,False,0,453,Robinson,15,634,31,0
5271,0,0,0,0,0.0,453,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,19,0,0,0,0,22,0,19466,0,1,0.0,0,-526,173,699,50,True,0,453,Robinson,15,634,31,0
5272,0,0,0,0,0.0,506,9,0,0,0.0,0.0,2019-08-11T15:30:00Z,0,12,0,0,0,0,1,0,3524,0,4,0.0,0,0,0,0,50,False,0,506,James,6,0,0,0
5273,0,0,0,0,0.0,506,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,9,0,0,0,0,2,0,4028,1,1,0.0,0,-794,274,1068,50,True,0,506,James,6,0,0,0
5274,0,0,0,0,0.0,506,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,14,0,0,0,0,3,0,3385,3,2,0.0,0,-736,92,828,50,False,0,506,James,6,0,0,0
5275,0,0,0,0,0.0,506,33,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,15,0,0,0,0,4,0,3063,2,2,0.0,0,-386,90,476,50,True,0,506,James,6,0,0,0
5276,0,0,0,0,0.0,506,50,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,20,0,0,0,0,5,0,3144,5,2,0.0,0,16,486,470,50,False,0,506,James,6,0,0,0
5277,0,0,0,0,0.0,506,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,10,0,0,0,0,6,0,3174,2,1,0.0,0,-18,215,233,50,True,0,506,James,6,0,0,0
5278,0,0,0,0,0.0,506,63,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,4,0,0,0,0,7,0,6370,0,2,0.0,0,2870,3207,337,50,True,0,506,James,6,0,0,0
