,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,gameweek,id_,sum_points,web_name,next_week_points
134,1,2,34,1,51.5,191,152,0,1,20.6,63.2,2019-12-07T15:00:00Z,90,3,0,0,0,0,16,0,1511749,3,0,91.0,13,-79042,42208,121250,122,False,0,16,191,88,Salah,16
135,0,3,38,1,3.9,191,166,0,2,19.9,69.8,2019-12-14T12:30:00Z,90,18,0,0,0,0,17,0,1582495,0,2,125.0,16,58171,84297,26126,122,True,0,17,191,104,Salah,0
136,0,0,9,1,49.2,171,5,0,0,6.8,5.6,2019-08-11T13:00:00Z,90,20,0,0,0,0,1,0,568427,0,0,13.0,3,0,0,0,70,True,0,1,171,3,Maddison,5
137,1,0,11,0,52.5,171,14,1,0,8.9,20.8,2019-08-18T15:30:00Z,90,6,0,0,0,0,2,0,576149,1,1,16.0,5,-29125,28286,57411,70,False,0,2,171,8,Maddison,6
138,1,1,24,0,37.0,171,27,1,0,10.7,24.2,2019-08-24T14:00:00Z,90,15,0,0,0,0,3,0,655763,2,1,46.0,6,56267,110877,54610,70,False,0,3,171,14,Maddison,2
139,0,0,5,0,19.7,171,36,1,0,5.3,4.4,2019-08-31T14:00:00Z,85,3,0,0,0,0,4,0,815284,1,3,29.0,2,131684,183845,52161,71,True,0,4,171,16,Maddison,1
140,0,0,2,0,9.3,171,45,1,0,4.3,13.0,2019-09-14T14:00:00Z,90,12,0,0,0,0,5,0,783912,0,1,21.0,1,-32702,57591,90293,71,False,1,5,171,17,Maddison,10
141,0,3,33,0,30.9,171,56,1,1,11.9,44.2,2019-09-21T11:30:00Z,90,17,0,0,0,0,6,0,751930,1,2,44.0,10,-39184,35319,74503,71,True,0,6,171,27,Maddison,0
142,0,0,0,0,0.0,171,66,0,0,0.0,0.0,2019-09-29T15:30:00Z,0,13,0,0,0,0,7,0,722588,0,5,0.0,0,-33997,64913,98910,71,True,0,7,171,27,Maddison,7
143,0,0,26,0,14.3,171,74,1,1,7.4,38.6,2019-10-05T14:00:00Z,85,10,0,0,0,0,8,0,710123,1,2,21.0,7,-15750,40599,56349,71,False,0,8,171,34,Maddison,2
144,0,0,11,0,32.6,171,86,1,0,7.7,9.2,2019-10-19T14:00:00Z,72,5,0,0,0,0,9,0,955498,1,2,35.0,2,222638,254900,32262,72,True,0,9,171,36,Maddison,8
145,0,0,34,1,20.4,171,98,0,1,9.8,52.4,2019-10-25T19:00:00Z,90,16,0,0,0,0,10,0,1007844,9,0,25.0,8,54653,83460,28807,72,False,0,10,171,44,Maddison,9
146,1,3,40,1,110.8,171,105,0,0,15.1,29.8,2019-11-03T14:00:00Z,90,7,0,0,0,0,11,0,1070160,2,0,10.0,9,55433,98691,43258,73,False,0,11,171,53,Maddison,9
147,0,1,28,1,48.3,171,113,0,1,12.9,47.0,2019-11-09T17:30:00Z,90,1,0,0,0,0,12,0,1307914,0,2,34.0,9,219383,239282,19899,74,True,0,12,171,62,Maddison,3
148,0,0,18,1,51.0,171,124,0,0,11.1,24.6,2019-11-23T15:00:00Z,90,4,0,0,0,0,13,0,1695553,2,0,35.0,3,369656,394476,24820,75,False,0,13,171,65,Maddison,2
149,0,0,13,0,24.5,171,133,1,0,6.5,13.6,2019-12-01T16:30:00Z,90,8,0,0,0,0,14,0,1749586,1,2,27.0,2,63933,124172,60239,76,True,0,14,171,67,Maddison,10
150,0,2,33,1,50.5,171,143,0,1,11.6,48.8,2019-12-04T19:30:00Z,90,18,0,0,0,0,15,0,1763366,0,2,17.0,10,11287,65534,54247,76,True,0,15,171,77,Maddison,9
151,2,1,38,0,76.7,171,151,1,0,15.7,32.8,2019-12-08T14:00:00Z,90,2,0,0,0,0,16,0,1862879,4,1,47.0,9,90659,126209,35550,77,False,0,16,171,86,Maddison,2
152,0,0,17,0,86.0,171,165,1,0,13.6,23.8,2019-12-14T15:00:00Z,90,14,0,0,0,0,17,0,2022473,1,1,26.0,2,143344,175191,31847,78,True,0,17,171,88,Maddison,0
153,0,0,8,0,11.0,313,3,1,0,1.6,4.8,2019-08-10T14:00:00Z,65,5,0,0,0,0,1,0,130990,0,3,0.0,2,0,0,0,60,False,0,1,313,2,Ings,6
154,0,1,22,0,0.8,313,19,1,1,8.9,29.2,2019-08-17T14:00:00Z,26,10,0,0,0,0,2,0,119615,2,1,59.0,6,-17541,3638,21179,60,True,0,2,313,8,Ings,5
155,1,0,15,1,31.6,313,23,0,0,6.6,21.8,2019-08-24T14:00:00Z,83,4,0,0,0,0,3,0,137130,2,0,13.0,5,10194,30693,20499,60,False,0,3,313,13,Ings,2
156,0,0,9,0,14.8,313,39,1,0,5.0,11.2,2019-08-31T11:30:00Z,76,12,0,0,0,0,4,0,144458,1,1,24.0,2,3546,27796,24250,60,True,0,4,313,15,Ings,1
157,0,0,4,0,0.7,313,47,0,0,1.0,7.4,2019-09-14T14:00:00Z,16,15,0,0,0,0,5,0,155525,1,0,2.0,1,6919,31088,24169,60,False,0,5,313,16,Ings,1
158,0,0,4,0,10.3,313,59,1,0,5.5,1.0,2019-09-20T19:00:00Z,13,3,0,0,0,0,6,0,128793,3,1,44.0,1,-26405,5508,31913,60,True,0,6,313,17,Ings,9
159,0,3,33,0,12.6,313,69,2,1,9.9,41.4,2019-09-28T14:00:00Z,82,17,0,0,0,0,7,0,101538,1,2,45.0,9,-27932,2935,30867,59,False,0,7,313,26,Ings,7
160,0,1,27,0,10.8,313,78,3,1,10.8,36.4,2019-10-06T13:00:00Z,80,6,0,0,0,0,8,0,110197,4,1,61.0,7,6341,13465,7124,59,True,0,8,313,33,Ings,9
161,0,3,27,0,10.9,313,90,1,1,12.8,34.6,2019-10-19T14:00:00Z,90,20,0,0,0,0,9,0,119680,1,1,82.0,9,7913,15442,7529,59,False,0,9,313,42,Ings,1
162,0,0,0,0,1.8,313,98,5,0,0.8,5.0,2019-10-25T19:00:00Z,45,9,0,0,0,0,10,0,220367,9,0,1.0,1,94428,99856,5428,59,True,0,10,313,43,Ings,2
163,0,0,7,0,1.7,313,107,1,0,1.7,8.6,2019-11-02T15:00:00Z,83,11,0,0,0,0,11,0,201569,1,2,7.0,2,-17345,21526,38871,60,False,0,11,313,45,Ings,7
164,0,1,27,0,0.6,313,118,2,1,7.4,38.6,2019-11-09T15:00:00Z,90,8,0,0,0,0,12,0,190281,2,1,35.0,7,-11700,10180,21880,60,True,0,12,313,52,Ings,6
165,0,1,24,0,11.3,313,121,1,1,6.9,31.4,2019-11-23T15:00:00Z,72,1,0,0,0,0,13,0,228098,2,2,26.0,6,34252,51513,17261,60,False,1,13,313,58,Ings,9
166,0,3,38,0,26.6,313,138,1,1,13.0,47.8,2019-11-30T17:30:00Z,90,18,0,0,0,0,14,0,466242,1,2,56.0,9,229742,239875,10133,61,True,0,14,313,67,Ings,9
167,0,3,32,0,21.8,313,150,1,1,13.4,41.6,2019-12-04T19:30:00Z,76,14,0,0,0,0,15,0,625702,1,2,71.0,9,159444,168438,8994,62,True,0,15,313,76,Ings,8
168,0,2,25,0,3.3,313,156,2,1,6.6,32.0,2019-12-08T14:00:00Z,87,13,0,0,0,0,16,0,735193,1,2,31.0,8,105710,132721,27011,63,False,0,16,313,84,Ings,2
169,0,0,4,0,11.7,313,169,1,0,2.7,4.8,2019-12-14T17:30:00Z,90,19,0,0,0,0,17,0,891477,1,0,10.0,2,147133,181559,34426,64,True,0,17,313,86,Ings,0
170,0,1,32,0,21.2,278,1,4,1,10.1,39.2,2019-08-09T19:00:00Z,82,10,0,0,0,0,1,0,148712,1,4,41.0,7,0,0,0,65,False,0,1,278,7,Pukki,17
171,0,3,83,0,12.6,278,17,1,3,23.9,112.4,2019-08-17T14:00:00Z,90,13,0,0,0,0,2,0,398647,1,3,114.0,17,176308,200717,24409,66,True,0,2,278,24,Pukki,11
172,1,2,39,0,10.8,278,26,3,1,10.1,52.2,2019-08-24T11:30:00Z,90,6,0,0,0,0,3,0,1505154,3,2,38.0,11,982350,1030761,48411,68,True,0,3,278,35,Pukki,2
173,0,0,5,0,0.9,278,40,2,0,3.3,8.2,2019-08-31T14:00:00Z,90,19,0,0,0,0,4,0,2593474,0,2,24.0,2,984950,1013156,28206,70,False,0,4,278,37,Pukki,12
174,1,3,39,0,10.8,278,46,2,1,9.0,46.2,2019-09-14T16:30:00Z,90,11,0,0,0,0,5,0,2542459,2,3,33.0,12,-52705,194483,247188,70,True,0,5,278,49,Pukki,2
175,0,0,2,0,2.4,278,52,2,0,5.0,4.0,2019-09-21T14:00:00Z,90,5,0,0,0,0,6,0,3008922,0,2,44.0,2,395636,429928,34292,71,False,0,6,278,51,Pukki,2
176,0,0,5,0,33.0,278,64,2,0,7.8,12.4,2019-09-28T14:00:00Z,90,7,0,0,0,0,7,0,3068465,0,2,33.0,2,50450,171233,120783,72,False,0,7,278,53,Pukki,1
177,0,0,3,0,31.1,278,77,5,0,10.4,2.4,2019-10-05T14:00:00Z,83,2,0,0,0,0,8,0,3058138,5,1,70.0,1,-29575,113232,142807,72,True,1,8,278,54,Pukki,1
178,0,0,0,1,13.8,278,82,0,0,4.3,3.4,2019-10-19T14:00:00Z,90,3,0,0,0,0,9,0,2514813,0,0,26.0,1,-538163,30911,569074,71,False,1,9,278,55,Pukki,2
179,0,0,0,0,2.3,278,97,3,0,1.7,0.0,2019-10-27T16:30:00Z,90,12,0,0,0,0,10,0,2195351,3,1,16.0,2,-337734,18735,356469,70,True,0,10,278,57,Pukki,2
180,0,0,6,0,14.0,278,104,2,0,5.7,3.2,2019-11-02T15:00:00Z,90,4,0,0,0,0,11,0,1855008,0,2,40.0,2,-345764,33703,379467,69,False,0,11,278,59,Pukki,2
181,0,0,13,0,38.1,278,117,2,0,10.1,13.2,2019-11-08T20:00:00Z,90,18,0,0,0,0,12,0,1657272,2,0,50.0,2,-208863,40095,248958,68,True,0,12,278,61,Pukki,5
182,1,0,17,1,11.3,278,126,0,0,5.2,16.8,2019-11-23T15:00:00Z,90,8,0,0,0,0,13,0,1322264,2,0,24.0,5,-334520,17288,351808,67,False,0,13,278,66,Pukki,8
183,0,2,31,0,11.6,278,137,2,1,7.9,39.2,2019-12-01T14:00:00Z,90,1,0,0,0,0,14,0,1275568,2,2,28.0,8,-59917,35497,95414,66,True,0,14,278,74,Pukki,8
184,0,2,28,0,12.3,278,150,2,1,8.7,38.6,2019-12-04T19:30:00Z,90,16,0,0,0,0,15,0,1317884,1,2,36.0,8,35608,63265,27657,66,False,0,15,278,82,Pukki,2
185,0,0,5,0,14.0,278,157,2,0,7.7,3.0,2019-12-08T14:00:00Z,90,15,0,0,0,0,16,0,1338747,2,1,60.0,2,16453,59330,42877,66,True,0,16,278,84,Pukki,9
186,0,3,26,0,12.7,278,165,1,1,9.8,37.0,2019-12-14T15:00:00Z,90,9,0,0,0,0,17,0,1220655,1,1,48.0,9,-116354,18544,134898,66,False,0,17,278,93,Pukki,0
187,0,3,50,0,24.1,338,6,1,2,18.3,64.2,2019-08-10T16:30:00Z,90,2,0,0,0,0,1,0,1591131,1,3,95.0,13,0,0,0,110,True,0,1,338,13,Kane,2
188,0,0,4,0,1.8,338,16,2,0,0.6,0.4,2019-08-17T16:30:00Z,90,11,0,0,0,0,2,0,1784749,2,2,4.0,2,-42147,115756,157903,110,False,0,2,338,15,Kane,2
189,0,0,0,0,2.8,338,28,1,0,1.0,0.0,2019-08-25T15:30:00Z,90,13,0,0,0,0,3,0,2082179,1,0,8.0,2,219781,329010,109229,110,True,0,3,338,17,Kane,6
190,0,0,23,0,11.8,338,31,2,1,9.1,40.8,2019-09-01T15:30:00Z,90,1,0,0,0,0,4,0,1668519,2,2,38.0,6,-397988,38741,436729,111,False,0,4,338,23,Kane,5
191,1,0,22,1,18.0,338,48,0,0,4.6,22.8,2019-09-14T14:00:00Z,84,7,0,0,0,0,5,0,1563580,0,4,5.0,5,-143485,58747,202232,110,True,0,5,338,28,Kane,8
192,0,2,28,0,2.9,338,56,2,1,13.9,50.4,2019-09-21T11:30:00Z,90,9,0,0,0,0,6,0,1384001,1,2,86.0,8,-185553,13726,199279,110,False,0,6,338,36,Kane,8
193,0,2,30,0,1.3,338,69,1,1,7.0,37.2,2019-09-28T14:00:00Z,90,16,0,0,0,0,7,0,1400676,1,2,31.0,8,-4040,76232,80272,110,True,0,7,338,44,Kane,2
194,0,0,6,0,28.8,338,72,3,0,4.5,4.6,2019-10-05T11:30:00Z,90,4,0,0,0,0,8,0,1377432,0,3,12.0,2,-28232,40325,68557,110,False,0,8,338,46,Kane,2
195,0,0,2,0,2.8,338,89,1,0,5.1,4.0,2019-10-19T14:00:00Z,90,18,0,0,0,0,9,0,1311565,1,1,44.0,2,-73103,45430,118533,109,True,0,9,338,48,Kane,7
196,0,1,26,0,10.8,338,94,2,1,6.5,34.8,2019-10-27T16:30:00Z,90,10,0,0,0,0,10,0,1142397,1,2,19.0,7,-166271,8722,174993,109,False,0,10,338,55,Kane,0
197,0,0,0,0,0.0,338,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,8,0,0,0,0,11,0,1156773,1,1,0.0,0,3228,59610,56382,108,False,0,11,338,55,Kane,2
198,0,0,-5,0,11.5,338,119,1,0,3.1,0.6,2019-11-09T15:00:00Z,90,15,0,0,0,0,12,0,1130448,1,1,19.0,2,-36375,49523,85898,108,True,0,12,338,57,Kane,6
199,0,1,24,0,12.5,338,130,2,1,8.7,44.2,2019-11-23T12:30:00Z,90,19,0,0,0,0,13,0,1118285,3,2,30.0,6,-14611,75354,89965,108,False,1,13,338,63,Kane,2
200,0,0,6,0,24.8,338,139,2,0,8.5,10.6,2019-11-30T15:00:00Z,90,3,0,0,0,0,14,0,1365784,2,3,50.0,2,236898,256815,19917,109,True,0,14,338,65,Kane,2
201,0,0,5,0,5.9,338,144,2,0,1.8,1.2,2019-12-04T19:30:00Z,90,12,0,0,0,0,15,0,1308264,1,2,11.0,2,-47046,32285,79331,109,False,0,15,338,67,Kane,16
202,1,3,68,1,30.0,338,158,0,2,16.3,85.0,2019-12-07T15:00:00Z,90,5,0,0,0,0,16,0,1283571,0,5,48.0,16,-30528,56344,86872,109,True,0,16,338,83,Kane,1
203,0,0,10,0,12.1,338,170,1,0,5.5,15.4,2019-12-15T14:00:00Z,90,20,0,0,0,0,17,0,1378160,2,1,27.0,1,85909,123021,37112,109,False,1,17,338,84,Kane,0
204,0,3,32,1,26.2,159,5,0,0,5.9,23.4,2019-08-11T13:00:00Z,90,20,0,0,0,0,1,0,311670,0,0,9.0,9,0,0,0,60,True,0,1,159,9,Pereira,2
205,0,0,11,0,7.2,159,14,1,0,4.2,32.2,2019-08-18T15:30:00Z,90,6,0,0,0,0,2,0,351659,1,1,3.0,2,-5450,18141,23591,60,False,0,2,159,11,Pereira,2
206,0,0,14,0,3.3,159,27,1,0,2.3,19.4,2019-08-24T14:00:00Z,90,15,0,0,0,0,3,0,371329,2,1,0.0,2,5725,34696,28971,60,False,0,3,159,13,Pereira,2
207,0,0,15,0,13.7,159,36,1,0,4.8,32.6,2019-08-31T14:00:00Z,90,3,0,0,0,0,4,0,364788,1,3,2.0,2,-12950,17178,30128,60,True,0,4,159,15,Pereira,2
208,0,0,6,0,2.9,159,45,1,0,1.8,11.2,2019-09-14T14:00:00Z,90,12,0,0,0,0,5,0,343914,0,1,4.0,2,-24980,10262,35242,60,False,0,5,159,17,Pereira,9
209,0,1,25,0,12.3,159,56,1,1,8.8,51.8,2019-09-21T11:30:00Z,90,17,0,0,0,0,6,0,331822,1,2,24.0,9,-15674,4704,20378,60,True,0,6,159,26,Pereira,13
210,0,1,35,1,18.4,159,66,0,1,7.5,47.6,2019-09-29T15:30:00Z,90,13,0,0,0,0,7,0,449907,0,5,9.0,13,100922,114506,13584,60,True,0,7,159,39,Pereira,1
211,0,0,16,0,3.3,159,74,2,0,2.8,24.6,2019-10-05T14:00:00Z,90,10,0,0,0,0,8,0,557518,1,2,0.0,1,100487,118981,18494,61,False,0,8,159,40,Pereira,2
212,0,0,24,0,67.7,159,86,1,0,12.2,38.4,2019-10-19T14:00:00Z,90,5,0,0,0,0,9,0,823524,1,2,16.0,2,235769,254644,18875,62,True,0,9,159,42,Pereira,6
213,0,0,22,1,7.4,159,98,0,0,3.6,24.8,2019-10-25T19:00:00Z,90,16,0,0,0,0,10,0,901347,9,0,4.0,6,82443,102501,20058,62,False,0,10,159,48,Pereira,6
214,0,0,21,1,2.2,159,105,0,0,2.4,17.4,2019-11-03T14:00:00Z,90,7,0,0,0,0,11,0,990098,2,0,4.0,6,81479,117452,35973,63,False,0,11,159,54,Pereira,7
215,0,1,28,1,16.8,159,113,0,0,5.7,30.2,2019-11-09T17:30:00Z,90,1,0,0,0,0,12,0,1015019,0,2,10.0,7,22408,50412,28004,63,True,0,12,159,61,Pereira,7
216,0,1,32,1,5.1,159,124,0,0,2.8,22.4,2019-11-23T15:00:00Z,90,4,0,0,0,0,13,0,1076239,2,0,0.0,7,49998,87493,37495,64,False,0,13,159,68,Pereira,7
217,1,2,27,0,29.7,159,133,1,0,8.9,36.2,2019-12-01T16:30:00Z,90,8,0,0,0,0,14,0,1104793,1,2,23.0,7,25282,54131,28849,64,True,0,14,159,75,Pereira,7
218,0,1,32,1,15.9,159,143,0,0,4.2,22.4,2019-12-04T19:30:00Z,90,18,0,0,0,0,15,0,1141611,0,2,4.0,7,31022,45259,14237,64,True,0,15,159,82,Pereira,1
219,0,0,7,0,28.6,159,151,1,0,8.5,30.2,2019-12-08T14:00:00Z,90,2,0,0,0,0,16,0,1229547,4,1,26.0,1,79765,93336,13571,65,False,1,16,159,83,Pereira,2
220,0,0,14,0,9.5,159,165,1,0,3.5,20.8,2019-12-14T15:00:00Z,90,14,0,0,0,0,17,0,1257799,1,1,5.0,2,21332,59699,38367,65,True,0,17,159,85,Pereira,0
221,0,3,55,1,12.7,214,8,0,3,19.0,103.6,2019-08-10T11:30:00Z,90,19,0,0,0,0,1,0,1768195,5,0,74.0,20,0,0,0,120,False,1,1,214,20,Sterling,6
222,0,0,20,0,30.6,214,16,2,1,19.7,44.4,2019-08-17T16:30:00Z,90,17,0,0,0,0,2,0,2358491,2,2,122.0,6,287873,314059,26186,121,True,1,2,214,26,Sterling,8
223,0,1,30,0,12.8,214,22,1,1,12.1,43.2,2019-08-25T13:00:00Z,90,3,0,0,0,0,3,0,2784422,3,1,65.0,8,331963,360262,28299,122,False,0,3,214,34,Sterling,3
224,0,0,12,1,14.5,214,37,0,0,3.0,5.0,2019-08-31T14:00:00Z,90,4,0,0,0,0,4,0,3117805,0,4,10.0,3,257923,285573,27650,123,True,0,4,214,37,Sterling,2
225,0,0,19,0,57.8,214,46,3,0,17.3,20.4,2019-09-14T16:30:00Z,90,14,0,0,0,0,5,0,3082372,2,3,95.0,2,-53559,97908,151467,123,False,0,5,214,39,Sterling,0
226,0,0,0,0,0.0,214,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,18,0,0,0,0,6,0,2983608,0,8,0.0,0,-113776,47865,161641,122,True,0,6,214,39,Sterling,7
227,0,0,20,0,52.3,214,65,1,1,17.5,46.2,2019-09-28T16:30:00Z,85,8,0,0,0,0,7,0,2594274,3,1,76.0,7,-389049,28794,417843,121,False,0,7,214,46,Sterling,2
228,0,0,11,0,18.1,214,75,2,0,7.9,12.0,2019-10-06T13:00:00Z,90,20,0,0,0,0,8,0,2660322,2,0,49.0,2,30421,114576,84155,121,True,0,8,214,48,Sterling,5
229,1,0,20,1,41.8,214,84,0,0,9.9,21.2,2019-10-19T16:30:00Z,90,7,0,0,0,0,9,0,2633111,2,0,36.0,5,-29518,96344,125862,121,False,1,9,214,53,Sterling,11
230,0,3,36,1,37.3,214,95,0,1,15.9,39.0,2019-10-26T11:30:00Z,75,2,0,0,0,0,10,0,2657386,0,3,83.0,11,16083,70951,54868,121,True,0,10,214,64,Sterling,1
231,0,0,2,0,49.6,214,107,1,0,10.8,12.6,2019-11-02T15:00:00Z,90,16,0,0,0,0,11,0,2776202,1,2,46.0,1,99209,135057,35848,121,True,1,11,214,65,Sterling,2
232,0,0,5,0,4.9,214,114,3,0,7.2,4.6,2019-11-10T16:30:00Z,90,10,0,0,0,0,12,0,2598151,1,3,62.0,2,-158306,22450,180756,121,False,0,12,214,67,Sterling,2
233,0,0,10,0,4.4,214,127,1,0,1.9,8.4,2019-11-23T17:30:00Z,90,6,0,0,0,0,13,0,2395574,1,2,6.0,2,-215686,31784,247470,120,True,0,13,214,69,Sterling,7
234,0,0,20,0,34.8,214,136,2,1,17.4,46.0,2019-11-30T12:30:00Z,90,13,0,0,0,0,14,0,2162216,2,2,93.0,7,-240668,12861,253529,120,False,0,14,214,76,Sterling,3
235,0,0,7,1,8.3,214,142,0,0,9.9,10.0,2019-12-03T20:15:00Z,71,5,0,0,0,0,15,0,2126304,4,1,81.0,3,-47594,18968,66562,119,False,0,15,214,79,Sterling,2
236,0,0,11,0,30.6,214,155,2,0,11.9,18.8,2019-12-07T17:30:00Z,90,12,0,0,0,0,16,0,1934947,2,1,70.0,2,-190756,11439,202195,119,True,0,16,214,81,Sterling,10
237,0,2,31,1,31.4,214,161,0,1,12.0,37.4,2019-12-15T16:30:00Z,90,1,0,0,0,0,17,0,1702237,3,0,51.0,10,-233528,7427,240955,118,False,0,17,214,91,Sterling,0
238,0,0,10,1,12.2,409,5,0,0,6.1,18.8,2019-08-11T13:00:00Z,90,9,0,0,0,0,1,0,1293686,0,0,30.0,2,0,0,0,75,False,0,1,409,2,Jiménez,2
239,0,0,6,0,2.5,409,20,1,0,2.9,4.6,2019-08-19T19:00:00Z,90,12,0,0,0,0,2,0,1237196,1,1,22.0,2,-124842,37818,162660,75,True,0,2,409,4,Jiménez,9
240,0,3,31,0,24.4,409,30,1,1,10.8,40.4,2019-08-25T15:30:00Z,90,5,0,0,0,0,3,0,1128333,1,1,43.0,9,-132727,73959,206686,75,True,0,3,409,13,Jiménez,5
241,0,0,20,0,2.8,409,35,3,1,9.4,37.6,2019-09-01T13:00:00Z,90,8,0,0,0,0,4,0,1015025,2,3,54.0,5,-126964,45795,172759,74,False,1,4,409,18,Jiménez,2
242,0,0,2,0,5.3,409,50,4,0,1.8,0.0,2019-09-14T14:00:00Z,69,6,0,0,0,0,5,0,943841,5,2,13.0,2,-83141,39620,122761,74,True,0,5,409,20,Jiménez,2
243,0,0,14,0,41.6,409,54,1,0,8.2,13.2,2019-09-22T13:00:00Z,75,7,0,0,0,0,6,0,760019,1,1,27.0,2,-186774,9457,196231,73,False,0,6,409,22,Jiménez,2
244,0,0,2,1,12.0,409,70,0,0,2.4,0.0,2019-09-28T14:00:00Z,79,18,0,0,0,0,7,0,664936,0,2,13.0,2,-100727,16753,117480,72,True,0,7,409,24,Jiménez,10
245,2,2,31,1,31.0,409,75,0,0,10.3,41.8,2019-10-06T13:00:00Z,90,11,0,0,0,0,8,0,573994,2,0,30.0,10,-91022,3918,94940,72,False,0,8,409,34,Jiménez,7
246,0,2,26,0,3.6,409,90,1,1,5.8,31.0,2019-10-19T14:00:00Z,90,16,0,0,0,0,9,0,633193,1,1,23.0,7,49463,74527,25064,71,True,1,9,409,41,Jiménez,2
247,0,0,14,0,32.3,409,96,1,0,5.8,12.2,2019-10-27T14:00:00Z,90,13,0,0,0,0,10,0,742833,1,1,13.0,2,105340,118427,13087,71,False,0,10,409,43,Jiménez,9
248,0,3,29,0,14.4,409,101,1,1,18.5,55.0,2019-11-02T15:00:00Z,90,1,0,0,0,0,11,0,747616,1,1,116.0,9,4409,56915,52506,72,False,0,11,409,52,Jiménez,9
249,0,3,33,1,46.3,409,120,0,1,12.4,37.0,2019-11-10T14:00:00Z,89,2,0,0,0,0,12,0,920928,1,2,41.0,9,155927,174452,18525,73,True,0,12,409,61,Jiménez,7
250,0,1,27,0,24.2,409,123,1,1,15.5,43.6,2019-11-23T15:00:00Z,90,3,0,0,0,0,13,0,1050305,2,1,87.0,7,130901,176873,45972,74,False,0,13,409,68,Jiménez,5
251,1,0,15,0,29.8,409,140,1,0,16.4,31.2,2019-12-01T14:00:00Z,90,15,0,0,0,0,14,0,1521027,1,1,103.0,5,458823,484551,25728,76,True,0,14,409,73,Jiménez,2
252,0,0,10,1,27.1,409,146,0,0,10.6,10.0,2019-12-04T19:30:00Z,83,19,0,0,0,0,15,0,1689040,0,2,69.0,2,171917,200485,28568,77,True,0,15,409,75,Jiménez,5
253,1,0,20,0,44.8,409,153,2,0,8.2,25.2,2019-12-08T16:30:00Z,84,4,0,0,0,0,16,0,1501317,2,2,12.0,5,-184708,41338,226046,76,False,0,16,409,80,Jiménez,5
254,1,0,13,0,17.4,409,170,2,0,7.5,22.4,2019-12-15T14:00:00Z,90,17,0,0,0,0,17,0,1247894,2,1,35.0,5,-253783,23694,277477,75,True,0,17,409,85,Jiménez,0
255,0,0,11,1,32.3,219,8,0,0,5.7,7.2,2019-08-10T11:30:00Z,79,19,0,0,0,0,1,0,257201,5,0,17.0,3,0,0,0,75,False,0,1,219,3,David Silva,1
256,0,0,2,0,0.6,219,16,0,0,0.1,0.0,2019-08-17T16:30:00Z,12,17,0,0,0,0,2,0,287369,2,2,0.0,1,-7330,33508,40838,75,True,0,2,219,4,David Silva,10
257,2,2,40,0,29.4,219,22,1,0,12.6,52.6,2019-08-25T13:00:00Z,90,3,0,0,0,0,3,0,231338,3,1,44.0,10,-60674,7684,68358,75,False,0,3,219,14,David Silva,10
258,2,1,33,1,42.4,219,37,0,0,9.5,37.6,2019-08-31T14:00:00Z,77,4,0,0,0,0,4,0,345449,0,4,15.0,10,94197,123356,29159,74,True,0,4,219,24,David Silva,1
259,0,0,4,0,9.6,219,46,3,0,2.0,0.0,2019-09-14T16:30:00Z,56,14,0,0,0,0,5,0,572522,2,3,11.0,1,199690,241437,41747,75,False,0,5,219,25,David Silva,11
260,1,0,44,1,21.9,219,57,0,1,15.5,43.8,2019-09-21T14:00:00Z,90,18,0,0,0,0,6,0,578624,0,8,89.0,11,5570,67924,62354,75,True,0,6,219,36,David Silva,1
261,0,0,3,0,0.3,219,65,0,0,0.0,0.0,2019-09-28T16:30:00Z,4,8,0,0,0,0,7,0,691813,3,1,0.0,1,99017,144913,45896,76,False,0,7,219,37,David Silva,3
262,0,0,0,1,17.2,219,75,0,0,4.5,0.0,2019-10-06T13:00:00Z,74,20,0,0,0,0,8,0,715344,2,0,28.0,3,20422,87377,66955,76,True,0,8,219,40,David Silva,11
263,0,3,35,1,27.9,219,84,0,1,11.0,48.0,2019-10-19T16:30:00Z,78,7,0,0,0,0,9,0,699287,2,0,34.0,11,-20135,48658,68793,76,False,0,9,219,51,David Silva,9
264,0,1,30,1,31.8,219,95,0,1,14.2,51.2,2019-10-26T11:30:00Z,90,2,0,0,0,0,10,0,829755,0,3,59.0,9,120003,138831,18828,76,True,0,10,219,60,David Silva,1
265,0,0,14,0,5.7,219,107,1,0,9.0,5.4,2019-11-02T15:00:00Z,45,16,0,0,0,0,11,0,952441,1,2,79.0,1,114121,149228,35107,77,True,0,11,219,61,David Silva,0
266,0,0,0,0,0.0,219,114,0,0,0.0,0.0,2019-11-10T16:30:00Z,0,10,0,0,0,0,12,0,638066,1,3,0.0,0,-297618,21559,319177,77,False,0,12,219,61,David Silva,2
267,0,0,9,0,17.7,219,127,1,0,3.8,14.0,2019-11-23T17:30:00Z,66,6,0,0,0,0,13,0,603218,1,2,6.0,2,-54233,48893,103126,76,True,0,13,219,63,David Silva,5
